geneID,name,altName,description,chr,start,stop,strand,dist2Telo,upstreamOrient,upstreamDist,downstreamOrient,downstreamDist,type,exons,tsLength,spliceAlt,pseudo,tmDom,signalP,loc,subtelo.HP1,ap2gMotifs_1k,ap2gMotifs_3k,family,cvge,heterochrom,hda2KD,hp1KD,combined,trophPep,egcPep,lgcPep,eGC.Troph.ratio,lGC.Troph.ratio,tsGenLoc
PF3D7_1027500,PF3D7_1027500 protein,PF3D7_1027500 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1147866,1148213,(+),539790,opposite,1070,opposite,102,protein,2,219,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1147866 - 1148213 (+)
PF3D7_1027600,PF3D7_1027600 protein,PF3D7_1027600 protein,topoisomerase putative,Pf3D7_10_v3,1148316,1150168,(-),537488,same,494,opposite,102,protein,9,1011,0,0,0,0,nucleus,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1148316 - 1150168 (-)
PF3D7_1027700,CEN3,CEN3,centrin-3 (CEN3),Pf3D7_10_v3,1150663,1151853,(-),535803,same,1417,same,494,protein,5,540,0,0,0,0,nucleus,FALSE,1,1,other,0,0,0,0,0,0,3,3,9.225354616,9.225354616,Pf3D7_10_v3: 1150663 - 1151853 (-)
PF3D7_1027800,RPL3,RPL3,60S ribosomal protein L3 (RPL3),Pf3D7_10_v3,1153271,1154431,(-),533225,opposite,2216,same,1417,protein,1,1161,0,0,0,0,0,FALSE,0,0,ribosome,0,0,0,0,0,18,9,9,-0.007464231,-0.007464231,Pf3D7_10_v3: 1153271 - 1154431 (-)
PF3D7_1027900,DHHC10,DHHC10,palmitoyltransferase putative (DHHC10),Pf3D7_10_v3,1156648,1158980,(+),531008,opposite,2216,same,1050,protein,11,858,0,0,4,0,intergralMembrane,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1156648 - 1158980 (+)
PF3D7_1028000,PF3D7_1028000 protein,PF3D7_1028000 protein,methyltransferase putative,Pf3D7_10_v3,1160031,1163421,(+),527625,same,1050,same,364,protein,13,1782,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1160031 - 1163421 (+)
PF3D7_1028100,PPO,PPO,protoporphyrinogen oxidase (PPO),Pf3D7_10_v3,1163786,1165615,(+),523870,same,364,opposite,430,protein,1,1830,0,0,2,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1163786 - 1165615 (+)
PF3D7_1028200,PF3D7_1028200 protein,PF3D7_1028200 protein,zinc finger C3HC4 type putative,Pf3D7_10_v3,1166046,1166870,(-),520786,same,1139,opposite,430,protein,1,825,0,0,4,0,intergralMembrane,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1166046 - 1166870 (-)
PF3D7_1028300,EBP2,EBP2,rRNA-processing protein EBP2 putative (EBP2),Pf3D7_10_v3,1168010,1168957,(-),518699,opposite,982,same,1139,protein,1,948,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,2,2,8.64278663,8.64278663,Pf3D7_10_v3: 1168010 - 1168957 (-)
PF3D7_1028400,PF3D7_1028400 protein,PF3D7_1028400 protein,nucleolar preribosomal assembly protein putative,Pf3D7_10_v3,1169940,1171391,(+),517716,opposite,982,opposite,737,protein,1,1452,0,0,0,0,nucleus,FALSE,0,0,other,0,0,0,0,0,1,0,0,-5.666476544,-5.666476544,Pf3D7_10_v3: 1169940 - 1171391 (+)
PF3D7_1028500,PF3D7_1028500 protein,PF3D7_1028500 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1172129,1174997,(-),512659,same,1463,opposite,737,protein,3,2517,0,0,0,0,0,FALSE,3,3,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1172129 - 1174997 (-)
PF3D7_1028600,PF3D7_1028600 protein,PF3D7_1028600 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1176461,1177849,(-),509807,opposite,3155,same,1463,protein,4,516,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,2,0,0,-6.659316752,-6.659316752,Pf3D7_10_v3: 1176461 - 1177849 (-)
PF3D7_1028700,MTRAP,MTRAP,merozoite TRAP-like protein (MTRAP),Pf3D7_10_v3,1181005,1182501,(+),506651,opposite,3155,opposite,985,protein,1,1497,0,0,1,1,microneme,FALSE,1,3,other,0,0,0,0,0,11,0,0,-9.112863815,-9.112863815,Pf3D7_10_v3: 1181005 - 1182501 (+)
PF3D7_1028800,PF3D7_1028800 protein,PF3D7_1028800 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1183487,1183995,(-),503661,same,732,opposite,985,protein,2,354,0,0,1,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1183487 - 1183995 (-)
PF3D7_1028900,IMC1m,IMC1m,inner membrane complex protein 1m putative (IMC1m),Pf3D7_10_v3,1184728,1185946,(-),501710,same,1556,same,732,protein,2,1110,0,0,1,0,secretoryPathway,FALSE,1,2,invasion/motility,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1184728 - 1185946 (-)
PF3D7_1029000,PF3D7_1029000 protein,PF3D7_1029000 protein,conserved Plasmodium protein unknown function pseudogene,Pf3D7_10_v3,1187503,1189589,(-),498067,opposite,836,same,1556,protein,8,2076,0,1,5,0,intergralMembrane,FALSE,1,1,other,0,0,1,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1187503 - 1189589 (-)
PF3D7_1029100,PF3D7_1029100.1 protein,PF3D7_1029100.1 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1190426,1195016,(+),497230,opposite,836,same,660,protein,4,4191,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1190426 - 1195016 (+)
PF3D7_1029200,PF3D7_1029200 protein,PF3D7_1029200 protein,WD repeat-containing protein putative,Pf3D7_10_v3,1195677,1197344,(+),491979,same,660,opposite,480,protein,1,1668,0,0,0,0,0,FALSE,1,1,WDrepeat,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1195677 - 1197344 (+)
PF3D7_1029300,PF3D7_1029300 protein,PF3D7_1029300 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1197825,1200032,(-),487624,same,861,opposite,480,protein,1,2208,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1197825 - 1200032 (-)
PF3D7_1029400,PF3D7_1029400 protein,PF3D7_1029400 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1200894,1202399,(-),485257,same,1946,same,861,protein,1,1506,0,0,2,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,6,1,1,-1.581274759,-1.581274759,Pf3D7_10_v3: 1200894 - 1202399 (-)
PF3D7_1029500,PF3D7_1029500 protein,PF3D7_1029500 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1204346,1204762,(-),482894,opposite,1539,same,1946,protein,1,417,0,0,1,0,secretoryPathway,FALSE,0,0,other,0,0,1,0,1,4,0,0,-7.655723488,-7.655723488,Pf3D7_10_v3: 1204346 - 1204762 (-)
PF3D7_1029600,ADA,ADA,adenosine deaminase (ADA),Pf3D7_10_v3,1206302,1207405,(+),481354,opposite,1539,opposite,792,protein,1,1104,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,21,21,21,0.991734939,0.991734939,Pf3D7_10_v3: 1206302 - 1207405 (+)
PF3D7_1029700,PF3D7_1029700 protein,PF3D7_1029700 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1208198,1210914,(-),476742,same,743,opposite,792,protein,3,2331,0,0,1,1,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1208198 - 1210914 (-)
PF3D7_1029800,PF3D7_1029800 protein,PF3D7_1029800 protein,RAP protein putative,Pf3D7_10_v3,1211658,1212971,(-),474685,opposite,4376,same,743,protein,1,1314,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1211658 - 1212971 (-)
PF3D7_1029900,PF3D7_1029900 protein,PF3D7_1029900 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1217348,1222441,(+),470308,opposite,4376,same,933,protein,1,5094,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,12,0,0,-9.238285497,-9.238285497,Pf3D7_10_v3: 1217348 - 1222441 (+)
PF3D7_1030000,SPT4,SPT4,transcription elongation factor SPT4 putative (SPT4),Pf3D7_10_v3,1223375,1224167,(+),464281,same,933,opposite,351,protein,4,402,0,0,0,0,nucleus,FALSE,1,1,other,0,0,0,0,0,2,0,0,-6.659316752,-6.659316752,Pf3D7_10_v3: 1223375 - 1224167 (+)
PF3D7_1030100,PRP22,PRP22,pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22 putative (PRP22),Pf3D7_10_v3,1224519,1229092,(-),458564,same,1468,opposite,351,protein,4,3873,0,0,0,0,nucleus,FALSE,0,2,other,0,0,0,0,0,5,0,0,-7.976931854,-7.976931854,Pf3D7_10_v3: 1224519 - 1229092 (-)
PF3D7_1030200,PF3D7_1030200 protein,PF3D7_1030200 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1230561,1231913,(-),455743,same,1753,same,1468,protein,1,1353,0,0,4,1,intergralMembrane,FALSE,2,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1230561 - 1231913 (-)
PF3D7_1030300,PF3D7_1030300 protein,PF3D7_1030300 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1233667,1237002,(-),450654,same,4764,same,1753,protein,1,3336,0,0,0,0,0,FALSE,1,3,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1233667 - 1237002 (-)
PF3D7_1030400,PF3D7_1030400 protein,PF3D7_1030400 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1241767,1242977,(-),444679,opposite,1237,same,4764,protein,2,837,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1241767 - 1242977 (-)
PF3D7_1030500,RPN9,RPN9,26S proteasome regulatory subunit RPN9 putative (RPN9),Pf3D7_10_v3,1244215,1245396,(+),443441,opposite,1237,opposite,483,protein,1,1182,0,0,0,0,0,FALSE,0,0,proteasome,0,0,0,0,0,16,6,6,-0.421801473,-0.421801473,Pf3D7_10_v3: 1244215 - 1245396 (+)
PF3D7_1030600,KAE1,KAE1 PF3D7_1030600,tRNA N6-adenosine threonylcarbamoyltransferase (KAE1),Pf3D7_10_v3,1245880,1247676,(-),439980,opposite,856,opposite,483,protein,1,1797,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,2,0,0,-6.659316752,-6.659316752,Pf3D7_10_v3: 1245880 - 1247676 (-)
PF3D7_1030700,PF3D7_1030700 protein,PF3D7_1030700 protein,RNA methyltransferase putative,Pf3D7_10_v3,1248533,1249306,(+),439123,opposite,856,same,738,protein,1,774,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1248533 - 1249306 (+)
PF3D7_1030800,PF3D7_1030800 protein,PF3D7_1030800 protein,calmodulin putative,Pf3D7_10_v3,1250045,1250683,(+),437611,same,738,opposite,467,protein,1,639,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1250045 - 1250683 (+)
PF3D7_1030900,P28,P28,28 kDa ookinete surface protein (P28),Pf3D7_10_v3,1251151,1251807,(-),435849,same,1609,opposite,467,protein,1,657,0,0,0,1,parasiteSurface,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1251151 - 1251807 (-)
PF3D7_1031000,Pfs25,Pfs25,25 kDa ookinete surface antigen precursor (Pfs25),Pf3D7_10_v3,1253417,1254070,(-),433586,same,772,same,1609,protein,1,654,0,0,1,1,parasiteSurface,FALSE,0,0,other,0,0,1,0,1,8,0,0,-8.653923493,-8.653923493,Pf3D7_10_v3: 1253417 - 1254070 (-)
PF3D7_1031100,PF3D7_1031100 protein,PF3D7_1031100 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1254843,1255586,(-),432070,opposite,1797,same,772,protein,2,555,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1254843 - 1255586 (-)
PF3D7_1031200,MORN1,MORN1,MORN repeat-containing protein 1 (MORN1),Pf3D7_10_v3,1257384,1258478,(+),430272,opposite,1797,same,1831,protein,1,1095,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1257384 - 1258478 (+)
PF3D7_1031300,PF3D7_1031300 protein,PF3D7_1031300 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1260310,1263069,(+),427346,same,1831,same,2009,protein,1,2760,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1260310 - 1263069 (+)
PF3D7_1031400,PF3D7_1031400.2 protein,PF3D7_1031400.2 protein,OTU-like cysteine protease putative,Pf3D7_10_v3,1265079,1268785,(+),422577,same,2009,same,1742,protein,8,2838,1,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,7,0,0,-8.461535695,-8.461535695,Pf3D7_10_v3: 1265079 - 1268785 (+)
PF3D7_1031500,PF3D7_1031500 protein,PF3D7_1031500 protein,DEAD/DEAH box helicase putative,Pf3D7_10_v3,1270528,1274144,(+),417128,same,1742,same,1718,protein,6,2754,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,1,0,0,-5.666476544,-5.666476544,Pf3D7_10_v3: 1270528 - 1274144 (+)
PF3D7_1031600,GEXP15,GEXP15,conserved Plasmodium protein unknown function (GEXP15),Pf3D7_10_v3,1275863,1278577,(+),411793,same,1718,same,2674,protein,1,2715,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,2,2,8.64278663,8.64278663,Pf3D7_10_v3: 1275863 - 1278577 (+)
PF3D7_1031700,I3,I3,protein phosphatase inhibitor 3 (I3),Pf3D7_10_v3,1281252,1281989,(+),406404,same,2674,opposite,415,protein,4,351,0,0,0,0,0,FALSE,0,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1281252 - 1281989 (+)
PF3D7_1031800,PF3D7_1031800 protein,PF3D7_1031800 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1282405,1284057,(-),403599,same,530,opposite,415,protein,3,1278,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1282405 - 1284057 (-)
PF3D7_1031900,PF3D7_1031900 protein,PF3D7_1031900 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1284588,1287287,(-),400369,same,427,same,530,protein,5,1803,0,0,1,1,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1284588 - 1287287 (-)
PF3D7_1032000,RimM,RimM,ribosome maturation factor RimM putative (RimM),Pf3D7_10_v3,1287715,1290045,(-),397611,opposite,3453,same,427,protein,2,2211,0,0,1,1,secretoryPathway,FALSE,0,2,ribosome,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1287715 - 1290045 (-)
PF3D7_1032100,DCP1,DCP1,mRNA-decapping enzyme subunit 1 putative (DCP1),Pf3D7_10_v3,1293499,1297071,(+),394157,opposite,3453,opposite,1255,protein,1,3573,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,6,6,10.22295612,10.22295612,Pf3D7_10_v3: 1293499 - 1297071 (+)
PF3D7_1032200,PF3D7_1032200 protein,PF3D7_1032200 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1298327,1299141,(-),388515,opposite,652,opposite,1255,protein,5,390,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,2,0,0,-6.659316752,-6.659316752,Pf3D7_10_v3: 1298327 - 1299141 (-)
PF3D7_1032300,PF3D7_1032300 protein,PF3D7_1032300 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1299794,1302409,(+),387862,opposite,652,opposite,184,protein,1,2616,0,0,3,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1299794 - 1302409 (+)
PF3D7_1032400,PIGA,PIGA,phosphatidylinositol N-acetylglucosaminyltransferase subunit A putative (PIGA),Pf3D7_10_v3,1302594,1304881,(-),382775,same,1359,opposite,184,protein,7,1386,0,0,1,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1302594 - 1304881 (-)
PF3D7_1032500,Der1-2,Der1-2 PF3D7_1032500,DER1-like protein putative (Der1-2),Pf3D7_10_v3,1306241,1307532,(-),380124,opposite,1340,same,1359,protein,3,792,0,0,5,1,intergralMembrane,FALSE,0,0,other,0,0,0,0,0,3,1,1,-0.583673255,-0.583673255,Pf3D7_10_v3: 1306241 - 1307532 (-)
PF3D7_1032600,PF3D7_1032600 protein,PF3D7_1032600 protein,conserved protein unknown function,Pf3D7_10_v3,1308873,1309925,(+),378783,opposite,1340,opposite,495,protein,1,1053,0,0,1,0,secretoryPathway,FALSE,3,3,other,0,0,0,0,0,4,0,0,-7.655723488,-7.655723488,Pf3D7_10_v3: 1308873 - 1309925 (+)
PF3D7_1032700,PF3D7_1032700 protein,PF3D7_1032700 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1310421,1312082,(-),375574,same,1172,opposite,495,protein,1,1662,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1310421 - 1312082 (-)
PF3D7_1032800,LRR1,LRR1,leucine-rich repeat protein (LRR1),Pf3D7_10_v3,1313255,1314721,(-),372935,same,996,same,1172,protein,4,930,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,19,14,14,0.551433363,0.551433363,Pf3D7_10_v3: 1313255 - 1314721 (-)
PF3D7_1032900,PF3D7_1032900 protein,PF3D7_1032900 protein,RNA polymerase II-associated protein 1 putative,Pf3D7_10_v3,1315718,1320949,(-),366707,opposite,744,same,996,protein,1,5232,0,0,2,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1315718 - 1320949 (-)
PF3D7_1033000,PF3D7_1033000 protein,PF3D7_1033000 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1321694,1323379,(+),365962,opposite,744,opposite,752,protein,1,1686,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1321694 - 1323379 (+)
PF3D7_1033100,AdoMetDC/ODC,AdoMetDC/ODC,S-adenosylmethionine decarboxylase/ornithine decarboxylase (AdoMetDC/ODC),Pf3D7_10_v3,1324132,1328436,(-),359220,opposite,6785,opposite,752,protein,1,4305,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1324132 - 1328436 (-)
PF3D7_1033200,ETRAMP10.2,ETRAMP10.2,early transcribed membrane protein 10.2 (ETRAMP10.2),Pf3D7_10_v3,1335222,1336289,(+),352434,opposite,6785,opposite,1834,protein,1,1068,0,0,2,1,PVM,FALSE,0,3,etramp,0,0,0,0,0,4,16,16,2.989034105,2.989034105,Pf3D7_10_v3: 1335222 - 1336289 (+)
PF3D7_1033300,PF3D7_1033300 protein,PF3D7_1033300 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1338124,1338818,(-),348838,opposite,943,opposite,1834,protein,3,369,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1338124 - 1338818 (-)
PF3D7_1033400,HAD1,HAD1,haloacid dehalogenase-like hydrolase (HAD1),Pf3D7_10_v3,1339762,1340628,(+),347894,opposite,943,same,1017,protein,1,867,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,11,9,9,0.702519481,0.702519481,Pf3D7_10_v3: 1339762 - 1340628 (+)
PF3D7_1033500,WDR70,WDR70,WD repeat-containing protein 70 putative (WDR70),Pf3D7_10_v3,1341646,1343775,(+),346010,same,1017,opposite,374,protein,1,2130,0,0,0,0,0,FALSE,1,1,WDrepeat,0,0,0,0,0,2,0,0,-6.659316752,-6.659316752,Pf3D7_10_v3: 1341646 - 1343775 (+)
PF3D7_1033600,Myb2,Myb2,myb2 transcription factor putative (Myb2),Pf3D7_10_v3,1344150,1346897,(-),340759,opposite,1535,opposite,374,protein,1,2748,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1344150 - 1346897 (-)
PF3D7_1033700,BDP1,BDP1,bromodomain protein 1 (BDP1),Pf3D7_10_v3,1348433,1350280,(+),339223,opposite,1535,same,916,protein,3,1467,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,4,9,9,2.159659808,2.159659808,Pf3D7_10_v3: 1348433 - 1350280 (+)
PF3D7_1033800,PF3D7_1033800 protein,PF3D7_1033800 protein,plasmepsin VII,Pf3D7_10_v3,1351197,1353284,(+),336459,same,916,opposite,1169,protein,8,1353,0,0,1,1,secretoryPathway,FALSE,2,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1351197 - 1353284 (+)
PF3D7_1033900,PF3D7_1033900 protein,PF3D7_1033900 protein,ubiquitin-conjugating enzyme putative,Pf3D7_10_v3,1354454,1355571,(-),332085,same,3746,opposite,1169,protein,5,576,0,0,0,0,0,FALSE,0,2,other,0,0,0,0,0,1,1,1,0.991734939,0.991734939,Pf3D7_10_v3: 1354454 - 1355571 (-)
PF3D7_1034000,PF3D7_1034000 protein,PF3D7_1034000 protein,Sec1 family protein putative,Pf3D7_10_v3,1359318,1361309,(-),326347,same,839,same,3746,protein,1,1992,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,12,6,6,-0.007064316,-0.007064316,Pf3D7_10_v3: 1359318 - 1361309 (-)
PF3D7_1034100,PF3D7_1034100 protein,PF3D7_1034100 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1362149,1363069,(-),324587,opposite,404,same,839,protein,5,423,0,0,0,1,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,3,0,0,-7.241884738,-7.241884738,Pf3D7_10_v3: 1362149 - 1363069 (-)
PF3D7_1034200,PF3D7_1034200 protein,PF3D7_1034200 protein,apicoplast ribosomal protein L27 precursor putative,Pf3D7_10_v3,1363474,1364118,(+),324182,opposite,404,same,980,protein,1,645,0,0,1,1,apicoplast,FALSE,0,0,apicoRibosome,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1363474 - 1364118 (+)
PF3D7_1034300,TLAP2,TLAP2,thioredoxin-like associated protein 2 putative (TLAP2),Pf3D7_10_v3,1365099,1366691,(+),322557,same,980,opposite,602,protein,1,1593,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1365099 - 1366691 (+)
PF3D7_1034400,SDHA,SDHA,flavoprotein subunit of succinate dehydrogenase (SDHA),Pf3D7_10_v3,1367294,1369189,(-),318467,opposite,1541,opposite,602,protein,1,1896,0,0,0,0,mitochondrion,FALSE,0,0,other,0,0,0,0,0,15,4,4,-0.912514896,-0.912514896,Pf3D7_10_v3: 1367294 - 1369189 (-)
PF3D7_1034500,PF3D7_1034500 protein,PF3D7_1034500 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1370731,1376131,(+),316925,opposite,1541,opposite,695,protein,8,4536,0,0,4,0,intergralMembrane,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1370731 - 1376131 (+)
PF3D7_1034600,IF3b,IF3b,translation initiation factor IF-3 putative (IF3b),Pf3D7_10_v3,1376827,1377759,(-),309897,opposite,999,opposite,695,protein,1,933,0,0,0,0,0,FALSE,1,1,translation,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1376827 - 1377759 (-)
PF3D7_1034700,PF3D7_1034700 protein,PF3D7_1034700 protein,ADP-ribosylation factor putative,Pf3D7_10_v3,1378759,1379295,(+),308897,opposite,999,same,732,protein,1,537,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,7,3,3,-0.227916018,-0.227916018,Pf3D7_10_v3: 1378759 - 1379295 (+)
PF3D7_1034800,PF3D7_1034800 protein,PF3D7_1034800 protein,conserved Plasmodium protein unknown function,Pf3D7_10_v3,1380028,1382249,(+),307628,same,732,same,1200,protein,12,1011,0,0,0,0,0,FALSE,2,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1380028 - 1382249 (+)
PF3D7_1034900,MRScyt,MRScyt,methionine--tRNA ligase (MRScyt),Pf3D7_10_v3,1383450,1386119,(+),304206,same,1200,opposite,529,protein,1,2670,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,49,31,31,0.331392318,0.331392318,Pf3D7_10_v3: 1383450 - 1386119 (+)
PF3D7_1035000,PF3D7_1035000 protein,PF3D7_1035000 protein,U2 snRNA/tRNA pseudouridine synthase putative,Pf3D7_10_v3,1386649,1389630,(-),298026,opposite,1814,opposite,529,protein,1,2982,0,0,0,0,nucleus,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1386649 - 1389630 (-)
PF3D7_1035100,PF3D7_1035100 protein,PF3D7_1035100 protein,probable protein unknown function,Pf3D7_10_v3,1391445,1393130,(+),296211,opposite,1814,same,1708,protein,1,1686,0,0,0,1,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1391445 - 1393130 (+)
PF3D7_1035200,PF3D7_1035200 protein,PF3D7_1035200 protein,S-antigen,Pf3D7_10_v3,1394839,1396596,(+),292817,same,1708,same,2598,protein,1,1758,0,0,0,1,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1394839 - 1396596 (+)
PF3D7_1035300,GLURP,GLURP,glutamate-rich protein (GLURP),Pf3D7_10_v3,1399195,1402896,(+),288461,same,2598,same,1298,protein,1,3702,0,0,0,1,secretoryPathway,FALSE,0,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1399195 - 1402896 (+)
PF3D7_1035400,MSP3,MSP3,merozoite surface protein 3 (MSP3),Pf3D7_10_v3,1404195,1405259,(+),283461,same,1298,same,2016,protein,1,1065,0,0,0,1,parasiteSurface,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_10_v3: 1404195 - 1405259 (+)
